,age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
4160,32.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.048840677257812985
4161,58.0,9.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.05454880800225555
4162,36.0,2.0,1.0,6.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.06390670055788013
4163,39.0,6.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.028919466844633833
4164,44.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,8.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.01691333221686105
4165,42.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.026056904089159724
4166,50.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.05063080679019925
4167,47.0,9.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.02922076237771806
4168,32.0,7.0,2.0,5.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.033167316716588784
4169,23.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.05765435670603083
4170,32.0,9.0,1.0,5.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1,0.05809061064778006
4171,58.0,3.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,6.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.04097919491214014
4172,30.0,9.0,1.0,5.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.08845353557661056
4173,30.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.04654676777803264
4174,29.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.498,5099.1,0.4107694910438116
4175,33.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.04951269357237497
4176,40.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04047626673154275
4177,34.0,9.0,2.0,5.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.02982916222356698
4178,21.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.8,93.749,-34.6,0.663,5008.7,0.47182297055422384
4179,24.0,7.0,2.0,3.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1,0.05043061427427158
4180,31.0,9.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.05238637971675039
4181,67.0,3.0,0.0,5.0,1.0,0.0,0.0,7.0,1.0,2.0,5.0,2.0,-1.1,94.767,-50.8,1.039,4963.6,0.47485297284522
4182,21.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.08306864793463241
4183,42.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.09758151609869391
4184,57.0,7.0,0.0,3.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.0439056571684871
4185,45.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.03417391777885235
4186,27.0,9.0,2.0,5.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0.15900051018716166
4187,25.0,0.0,2.0,3.0,1.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,-3.4,92.649,-30.1,0.714,5017.5,0.340119419908263
4188,27.0,8.0,2.0,3.0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,1.0,-1.1,94.767,-50.8,1.049,4963.6,0.6054736861970026
4189,45.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04143021043113591
4190,43.0,7.0,1.0,3.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,0.07158579742623912
4191,61.0,0.0,1.0,3.0,1.0,0.0,0.0,8.0,1.0,4.0,0.0,1.0,-1.1,94.601,-49.5,0.977,4963.6,0.27914579396708766
4192,36.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.041812129299740854
4193,41.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.04201261695840698
4194,35.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.14744589841224992
4195,46.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.966,5228.1,0.029935089779427326
4196,44.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,-1.8,93.075,-47.1,1.498,5099.1,0.19691979247198643
4197,44.0,4.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.022481662223679203
4198,43.0,9.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.10164036613326859
4199,34.0,7.0,1.0,3.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,0.08777646885605823
4200,43.0,1.0,2.0,5.0,0.0,0.0,1.0,6.0,4.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.036646297506795864
4201,25.0,9.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,16.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1,0.018868663740571185
4202,27.0,1.0,1.0,6.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.02966659386984085
4203,38.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.04938753799640073
4204,33.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.041340785383422785
4205,53.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.05416781016340157
4206,21.0,8.0,2.0,3.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,-3.4,92.431,-26.9,0.728,5017.5,0.5741570027469761
4207,53.0,6.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.050851667325575285
4208,34.0,9.0,1.0,5.0,1.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.028054211973357647
4209,36.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.09758151609869391
4210,54.0,9.0,1.0,6.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,0.032298164903721296
4211,32.0,10.0,1.0,3.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0.06596148250357353
4212,43.0,9.0,2.0,5.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0,0.027408678818734145
4213,33.0,2.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.07112842877790024
4214,39.0,9.0,1.0,5.0,0.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.031014985427650826
4215,46.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.027194769571103648
4216,48.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.07658005307134508
4217,38.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,4.0,6.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.039901048064109386
4218,33.0,7.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,14.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1,0.018325076078408376
4219,53.0,0.0,2.0,6.0,1.0,0.0,1.0,6.0,4.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.02834127074660919
4220,32.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0,0.03556982810900858
4221,37.0,1.0,2.0,6.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,0.06890637768701566
4222,38.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,4.0,2.0,1.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,0.031327506498235604
4223,35.0,2.0,1.0,3.0,1.0,0.0,0.0,6.0,1.0,3.0,2.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,0.046147376292889286
4224,40.0,9.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.11663583985599593
4225,45.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.02589099290264412
4226,29.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04629107357442116
4227,56.0,10.0,0.0,5.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.05399717208822682
4228,51.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.06262480906913348
4229,45.0,9.0,1.0,6.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.03566504195660922
4230,27.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,-1.8,93.075,-47.1,1.445,5099.1,0.31114626923464617
4231,32.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.048840677257812985
4232,42.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.022207978143655254
4233,77.0,4.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,-2.9,92.963,-40.8,1.266,5076.2,0.4042305883225995
4234,49.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.06473370679891118
4235,52.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.0455114614866137
4236,35.0,0.0,1.0,6.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.02986975996888388
4237,31.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.08613907952904679
4238,54.0,1.0,1.0,3.0,1.0,1.0,0.0,6.0,4.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,0.06793861762019894
4239,29.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0.1036542780603019
4240,27.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0.15109238747156142
4241,57.0,5.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,0.046615317995834245
4242,34.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.017656524364610786
4243,29.0,0.0,2.0,6.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,-1.8,93.369,-34.8,0.646,5008.7,0.4436419292188527
4244,34.0,4.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.041690521017613995
4245,44.0,6.0,2.0,5.0,1.0,0.0,0.0,6.0,1.0,5.0,1.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,0.11860531222476219
4246,37.0,7.0,2.0,6.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.04267668547468538
4247,35.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,0.04327007844577457
4248,43.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,0.07134466651956661
4249,31.0,8.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.07008914048598412
4250,35.0,0.0,1.0,6.0,0.0,1.0,1.0,6.0,4.0,4.0,1.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,0.05194443181568535
4251,30.0,9.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,17.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1,0.018282735707833724
4252,41.0,0.0,1.0,3.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,0.034968249958764644
4253,47.0,9.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1,0.04246673061704578
4254,50.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.040502131312659805
4255,33.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1,0.4142475507769052
4256,36.0,7.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.06871309456303597
4257,46.0,9.0,0.0,5.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.03939902463498874
4258,29.0,0.0,2.0,3.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,1.4,94.465,-41.8,4.947,5228.1,0.0430696173380157
4259,37.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,0.021592009934610686
4260,23.0,0.0,2.0,6.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,-1.8,92.843,-50.0,1.757,5099.1,0.45127059728200236
4261,29.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.048840677257812985
4262,47.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.04495986209610975
4263,37.0,9.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1,0.040548065296616566
4264,56.0,9.0,1.0,5.0,1.0,0.0,1.0,6.0,3.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.026125230835796386
4265,58.0,7.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.069029844756132
4266,29.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,-2.9,92.201,-31.4,0.851,5076.2,0.24651276314884984
4267,25.0,0.0,1.0,3.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,-3.4,92.649,-30.1,0.714,5017.5,0.5559669225701176
4268,55.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.466,5099.1,0.3179802388141703
4269,31.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.02336905576601882
4270,34.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,1.0,-1.8,92.893,-46.2,1.354,5099.1,0.20445393612099735
4271,54.0,9.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.045643964086800916
4272,61.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.9,92.201,-31.4,0.849,5076.2,0.32179116877451
4273,35.0,9.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1,0.06294903211375776
4274,78.0,5.0,1.0,6.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,-1.8,93.369,-34.8,0.635,5008.7,0.7457611662608249
4275,36.0,7.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,0.07004832911392762
4276,51.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.018819552836884256
4277,28.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.042358784727987236
4278,26.0,10.0,2.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.423,5099.1,0.3292326469114516
4279,33.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,1.4,93.444,-36.1,4.967,5228.1,0.09827316594080548
4280,31.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.061863734957241595
4281,36.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,4.0,3.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,0.06342571432219885
4282,22.0,8.0,2.0,3.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0.10395665820575527
4283,29.0,0.0,2.0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.03560146901409818
4284,46.0,9.0,1.0,3.0,0.0,0.0,0.0,6.0,1.0,5.0,1.0,2.0,-1.8,92.893,-46.2,1.354,5099.1,0.3839486016233184
4285,34.0,7.0,1.0,3.0,0.0,0.0,0.0,6.0,4.0,2.0,2.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,0.05429023529732716
4286,39.0,0.0,2.0,5.0,0.0,0.0,1.0,6.0,2.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0,0.03445333535259435
4287,27.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.042660017943021614
4288,35.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.04214246756167604
4289,38.0,7.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.866,5228.1,0.041239704539230065
4290,31.0,0.0,2.0,6.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.06338318787422476
4291,48.0,7.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.047022115308845855
4292,55.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.967,5228.1,0.05337678997035765
4293,61.0,3.0,1.0,0.0,1.0,0.0,1.0,8.0,4.0,2.0,2.0,0.0,-1.1,94.601,-49.5,1.016,4963.6,0.448143207385887
4294,34.0,2.0,2.0,5.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1,0.04479572989059624
4295,31.0,1.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0.0648675299883264
4296,37.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.07095850446215055
4297,39.0,6.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.947,5228.1,0.02767508300535389
4298,36.0,8.0,2.0,5.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1,0.10113145421733005
4299,33.0,7.0,2.0,3.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,0.0895023875617999
4300,40.0,9.0,1.0,6.0,1.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,0.030762578373777747
4301,53.0,7.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04856805573641968
4302,24.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.466,5099.1,0.2848161712307225
4303,56.0,5.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.97,5228.1,0.042561518355967165
4304,32.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.08868992629602646
4305,37.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.05504014631958438
4306,34.0,4.0,1.0,6.0,1.0,0.0,0.0,5.0,3.0,5.0,0.0,1.0,-1.8,92.843,-50.0,1.799,5099.1,0.38937967421964464
4307,24.0,8.0,2.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,-1.7,94.215,-40.3,0.835,4991.6,0.5218440404319635
4308,36.0,0.0,2.0,6.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,1.0,-1.1,94.601,-49.5,0.965,4963.6,0.5020757618438177
4309,46.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.04257676957016584
4310,25.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.06770802709357182
4311,48.0,0.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.02451245992955436
4312,44.0,7.0,1.0,2.0,0.0,0.0,1.0,4.0,4.0,8.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.041721311586402986
4313,56.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.955,5228.1,0.03585667180975613
4314,27.0,7.0,2.0,3.0,1.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.03399094742519152
4315,23.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,8.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,0.031085141778324235
4316,34.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.0499512473871733
4317,49.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.034864196676600456
4318,46.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.0349768137196842
4319,35.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,0.0940348767726509
4320,37.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.07141021541964652
4321,47.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,0.05259002285396323
4322,26.0,1.0,2.0,5.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.06722482690718969
4323,28.0,7.0,2.0,5.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0.12280187262886957
4324,46.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,2.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0.04301157548311638
4325,37.0,7.0,1.0,3.0,0.0,0.0,1.0,6.0,3.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.028677338834323055
4326,47.0,7.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1,0.040036053109544625
4327,46.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.049301549231346685
4328,41.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.06030367507786764
